"9,997,404","(2,061,102)"
"(784,520)","(231,073)"
"9,212,884","( 2,292,175)"
"(6,194,580)","4,968,190"
-,"1,500,000"
-,"(3,227,521)"
"(118,961)","(217,795)"
"(107,358)","(92,724)"
"(199,542)","(141,454)"
"(425,861)","(2,179,494)"
"2,592,443","496,521"
"7,991,854","7,499,485"
"56,584","(4,152)"
"10,640,881","7,991,854"
