Column,Before tax,"2008 Tax
(charge)
credit",After tax,Before tax,"2007 Tax
(charge)
credit",After tax
,Kshs’000,Kshs’000,Kshs’000,Kshs’000,Kshs’000,Kshs’000
Fair value gains/(losses):,,,,,,
- Building,"9,598",-,"9,598","14,544",-,"14,544"
- Available-for-sale financial assets,"576,445",-,"576,445","2,380,893",-,"2,380,893"
Other comprehensive income,"586,043",-,"586,043","2,395,437",-,"2,395,437"
Current tax,-,-,-,-,-,-
Deferred tax,-,-,-,-,-,-
,,-,-,-,-,-
