Group,Column,Company,Column
2021,2020,2021,2020
Shs’000,Shs’000,Shs’000,Shs’000
,"3,315,288
-
167,312
(25,844)
76,582",,
"3,252,054",,"105,192",
"863,240",,"78,772",
"140,222",,"4,025",
"(23,229)",,-,
"84,343",,84,
"4,316,630","3,533,338","188,073",
