Group,Column,Company,Column
2021,2020,2021,2020
Shs’000,Shs’000,Shs’000,Shs’000
"169,683","153,197
207,360
23,977
13,085
40,490
274,755
37,656
149,080
1,280,243",-,
"213,032",,-,
"31,803",,-,
"33,145",,-,
"32,475",,-,
"513,606",,-,
"25,511",,-,
"69,552",,"2,449",
"1,358,995",,"466,447",
"2,447,802","2,179,843","468,896",
"(247,760)","(221,996)","(113,421)",
"2,200,042","1,957,847","355,475",
"221,879","195,555","67,187",
"25,881","26,441","46,234",
"247,760","221,996","113,421",
