"45,815","37,805",‑,"37,805"
"104,573,105","77,779,077","4,087,597","81,866,674"
"(106,391,146)","(81,395,062)","(3,573,487)","(84,968,549)"
"384,972","289,440","64,157","353,597"
"2,044,531","3,288,740",‑,"3,288,740"
"657,277",-,"578,267","578,267"
