Column,Column,Column,Column,Column,Total Value for,Column,Column,Column,Column,Column,Total Value for
,,,,,shares sold,,,,,,shares sold
,No,Date,VWAP,Turnover,Kshs,,No,Date,VWAP,Turnover,Kshs
"25 25-Sep-13 8.10 325,400 2,635,740
26 26-Sep-13 8.05 44,400 357,420
27 27-Sep-13 8.05 92,500 744,625
28 30-Sep-13 8.10 250,000 2,025,000
29 01-Oct-13 8.20 123,700 1,014,340
30 02-Oct-13 8.25 2,128,600 17,560,950
31 03-Oct-13 8.40 955,900 8,029,560
32 04-Oct-13 8.70 1,010,900 8,794,830
33 07-Oct-13 8.95 607,100 5,433,545
34 08-Oct-13 9.05 720,800 6,523,240
35 09-Oct-13 9.45 4,965,100 46,920,195
36 10-Oct-13 9.45 2,455,800 23,207,310
37 11-Oct-13 9.50 3,051,700 28,991,150
38 14-Oct-13 9.45 355,600 3,360,420",,,,,,"63 20-Nov-13 12.10 531,400 6,429,940
64 21-Nov-13 12.85 558,500 7,176,725
65 22-Nov-13 13.20 5,541,700 73,150,440
66 25-Nov-13 14.75 1,633,200 24,089,700
67 26-Nov-13 15.45 1,740,300 26,887,635
68 27-Nov-13 16.35 2,007,600 32,824,260
69 28-Nov-13 15.75 1,806,000 28,444,500
70 29-Nov-13 14.25 958,300 13,655,775
71 02-Dec-13 14.25 1,420,300 20,239,275
72 03-Dec-13 15.45 974,400 15,054,480
73 04-Dec-13 15.00 830,200 12,453,000
74 05-Dec-13 15.25 1,112,000 16,958,000
75 06-Dec-13 15.00 973,900 14,608,500",,,,,
"Subtotal: 1-38 trading days 22,005,200 195,434,880
Subtotal: 39-75 trading days 47,927,400 582,582,055
Total : 1-75 trading days 69,932,600 778,016,935
Volume weighted average price/Share Kshs 11.13",,,,,,,,,,,
