"7,903,965","7,330,995","1,108,098","(451,831)"
"194,494","164,126","21,871","28,963"
"200,018","159,293","27,947","27,141"
"187,512","274,679","3,764","5,441"
"(882,143)","(800,993)","(10,998)","(152,653)"
"(10,854,719)","(10,761,320)","(185,225)","(232,440)"
"(10,973,665)","(8,647,045)","(1,476,203)","(475,843)"
"10,555","30,237",‑,‑
‑,‑,"(71,968)",‑
"(7,542,746)","(7,591,552)",‑,‑
"(1,062,925)","(2,073,112)","(76,182)","150,764"
"(205,389)","(944,227)","(3,318)","13,682"
"(859,583)","(420,967)","(56,323)","(98,276)"
"148,036","283,592","235,835","260,835"
"17,597","9,071",500,(228)
"8,070","2,829",237,280
"(14,704)",‑,‑,‑
"292,135","32,311",‑,‑
"27,312","91,975",‑,‑
‑,‑,793,"(69,795)"
"(642,608)","830,747","(132,279)","43,740"
"29,288,141","29,735,592",‑,‑
"(434,403)","29,403",‑,‑
‑,‑,"81,393","1,182,903"
"(370,241)","296,411","(632,920)","(206,835)"
"(367,582)","(889,572)","(52,567)",‑
"4,067,127","7,142,473","(1,217,545)","25,848"
