2011
Shs’000
"189,145"
"3,164,455"
"(144,290)"
"1,807,346"
"283,718"
"5,300,374"
"5,625"
"3,388"
"760,000"
"2,685,559"
"512,458"
"4,671"
"1,069,710"
"76,386"
"1,159,389"
"4,806"
"6,281,992"
"784,577"
"167,390"
"29,651"
"981,618"
"5,300,374"
