2022,2021
Shs’000,Shs’000
"32,744,425","31,839,032"
"(7,077,697)","(6,823,395)"
"25,666,728","25,015,637"
"658,465","684,858"
"643,237","(206,410)"
"13,007,944","10,872,447"
"(5,085)","(7,495)"
"(3,908,001)","1,807,167"
"1,603,056","1,459,547"
"540,086","602,224"
"38,206,430","40,227,975"
"21,360,475","22,693,657"
"(3,500,272)","(4,853,231)"
"17,860,203","17,840,426"
"4,922,686","5,230,998"
"8,365,770","11,327,916"
"272,917","413,989"
"3,830,040","4,117,100"
"35,251,616","38,930,429"
"2,954,814","1,297,546"
"(2,760)","(286,085)"
"2,952,054","1,011,461"
"(1,260,755)","(939,337)"
"1,691,299","72,124"
"1,596,249","46,222"
"95,050","25,902"
