Column,Group,Column,Company,Column
,31 Dec 2021,31 Dec 2020,31 Dec 2021,31 Dec 2020
,"Carrying
values","Carrying
values","Carrying
values","Carrying
values"
Liabilities,Shs ‘000,Shs ‘000,Shs ‘000,Shs ‘000
,"52,832,047","48,736,148
3,285,010
1,609,954
3,175,000
996,064
683,859
690,003
8,978,247",-,
,"4,276,660",,-,
,"1,659,096",,-,
,"2,650,000",,"2,650,000",
,"1,500,304",,"510,554",
,"77,521",,"77,521",
,"441,126",,"105,428",
,"11,697,635",,"7,478,696",
,"75,134,389","68,154,285","10,822,199",
,"7,499,485","7,498,000
76,777,040
10,501,818
4,940,422
7,686,237","192,615",
,"89,699,146",,"4,124,052",
,"8,051,262",,-,
,"6,716,098",,"4,278,933",
,"8,508,204",,"690,143",
,"120,474,195","107,403,517","9,285,743",
,"45,339,806","39,249,232","(1,536,456)",
