2022,2021,2022,2021
Shs’000,Shs’000,Shs ‘000,Shs ‘000
700,-,-,-
"1,020,480",-,"1,020,480","1,019,288"
"21,855","1,019,988",-,
"1,043,035","1,019,988","1,020,480","1,019,288"
"1,019,988",700,"1,019,288",-
-,-,,
"134,937","1,019,288","113,082","1,019,288"
"(111,890)",-,"(111,890)",-
"1,043,035","1,019,988","1,020,480","1,019,288"
"(31,080)","(31,044)","(30,380)","(30,344)"
"1,011,955","988,944","990,100","988,944"
"31,044",700,"30,344",-
36,"30,344",36,"30,344"
"31,080","31,044","30,380","30,344"
