2024,2023
Shs’000,Shs’000
"252,344","252,344"
"13,237,451","13,237,451"
"29,800","52,617"
"(6,938,874)","(6,487,043)"
"6,580,721","7,055,369"
"71,700","96,648"
"9,771","11,052"
"146,007","29,518"
"584,486","659,792"
"7,119,060","6,159,008"
"75,000","80,000"
"462,762","2,100,442"
"1,011,436","1,046,945"
"392,023","328,285"
"339,145","382,884"
"19,065","24,061"
"293,096","61,541"
"10,523,551","10,980,176"
"143,751","38,400"
"510,554","1,567,894"
"1,505,615","328,770"
"1,782,910","1,989,743"
"3,942,830","3,924,807"
"6,580,721","7,055,369"
