"41,103,479"
"38,063,630"
"27,352,965"
"17,892,754"
"9,411,805"
"49,122,965"
"5,247,684"
"1,906,418"
"422,731"
"1,044,159"
"(32,303,679)"
"(1,976,506)"
"878,951"
"24,342,723"
