Maximum insured loss,Column
,Total
,Shs’000
,"4,984,101"
,"4,982,438"
,"118,698,867"
,"23,761,054"
,"13,116,745"
,"5,032,679"
,"103,894,288"
,"53,394,635"
,"17,988,057"
,"16,846,559"
,"169,363,198"
,"109,527,815"
,"428,045,256"
,"213,545,180"
