Maximum insured loss,Column
,Total
,Shs’000
,"5,806,605"
,"4,956,284"
,"68,605,481"
,"17,532,466"
,"9,243,222"
,"2,596,028"
,"38,968,218"
,"9,804,820"
,"20,523,725"
,"15,092,016"
,"157,442,595"
,"93,555,639"
,"300,589,846"
,"143,537,253"
