"41,654,193"
"(30,861,769)"
"(7,337,178)"
"3,455,246"
"1,515,235"
"11,064,462"
"12,235,372"
"558,642"
"8,629,238"
"34,002,949"
"(27,554,211)"
"1,008,569"
"(26,545,642)"
"10,912,553"
"1,204,346"
"643,419"
"(2,953,594)"
"(262,794)"
"(357,780)"
"9,186,150"
"766,257"
"9,952,407"
"(2,367,261)"
"7,585,146"
