Group,Column,Company,Column
2021,2020,2021,2020
Shs’000,Shs’000,Shs’000,Shs’000
"1,011,461","(9,697,610)
(2,424,402)
(484,880)
(59,206)
49,773
2,254,477
78,167","(1,962,697)",
"303,438",,"(588,809)",
-,,-,
"(158,809)",,"(172,857)",
"(15,421)",,-,
"701,261",,"680,516",
"108,868",,"81,150",
"939,337","(586,071)",-,
