"4,134,839"
"475,777"
"(34,969)"
"(17,910)"
"(345,873)"
"4,211,864"
"2,813,145"
"164,126"
"(13,986)"
"(6,875)"
"(221,154)"
"2,735,256"
"1,321,694"
"1,476,608"
