Column,2017,Column,Column,2016,Column,Column
"Short term insurance
business",Gross,"Rein-
surance",Net,Gross,"Rein-
surance",Net
,Shs’000,Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
,"3,446,020","(1,384,100)","2,061,920",,,
,"2,248,846","(345,134)","1,903,712",,,
,"5,694,866","(1,729,234)","3,965,632",,,
,"(6,128,771)","993,339","(5,135,432)",,,
,"5,412,400","(2,488,041)","2,924,359",,,
,"1,949,815","579,840","2,529,655",,,
,"6,928,310","(2,644,096)","4,284,214",,,
,"4,456,821","(2,258,247)","2,198,574",,,
,"2,471,489","(385,849)","2,085,640",,,
,"6,928,310","(2,644,096)","4,284,214",,,
