"(1,344,627)",-,"(1,344,627)","347,397",-,"347,397"
"(134,997)","40,499","(94,498)","(9,707)","2,912","(6,795)"
"224,606","(43,082)","181,524","(114,806)","20,000","(94,806)"
"(1,255,018)","(2,583)","(1,257,601)","222,884","22,912","245,796"
