"3,216,913","4,554,775
869,180
2,999,200","437,804"
"1,063,596",,"869,180"
"2,691,928",,"9,328"
"6,972,437","8,423,155","1,316,312"
"(251,036)",-,"(5,769)"
"6,721,401","8,423,155","1,310,543"
,"-
-",
"38,770",,"7,504"
"212,266",,"(1,735)"
"251,036",-,"5,769"
