-,"2,095,016","2,095,016"
"428,795",-,"428,795"
"205,344",-,"205,344"
"156,546",-,"156,546"
"15,058",-,"15,058"
"805,743","2,095,016","2,900,759"
"1,550,473",-,"1,550,473"
"199,983",-,"199,983"
"1,382,648",-,"1,382,648"
"3,133,104",-,"3,133,104"
