Total
(Shs’000)
"22,139,753"
"(1,260,259)"
"(273,018)"
"(3,360,669)"
"(4,893,946)"
"3,575,142"
"(274,079)"
"206,385"
"(425,205)"
"3,082,243"
"(1,811,703)"
"6,556,133"
"4,744,430"
‑
"11,427,424"
"(10,600,530)"
"826,894"
"(406,456)"
"27,304,621"
