2022,2021
Shs’000,Shs’000
"710,590","770,577"
"93,177","88,083"
"(39,567)","(16,249)"
-,"24,147"
-,218
"(1,988)","(2,373)"
"(76,097)","(153,813)"
"686,115","710,590"
