"24,325,111"
"(3,263,451)"
"21,061,660"
"661,113"
"507,207"
"6,160,381"
"41,898"
"(3,091,171)"
"857,381"
"195,142"
"26,393,611"
"10,704,713"
"(1,630,406)"
"5,172,833"
"14,247,140"
"1,688,638"
"8,244,558"
"905,567"
"3,313,922"
"28,399,825"
"(2,006,214)"
"(289,656)"
"(2,295,870)"
"85,585"
"(2,210,285)"
"(2,229,955)"
"19,670"
