41,"4,067,127","7,142,473"
26(b),"(342,083)","(1,054,966)"
,"3,725,044","6,087,507"
,"(367,279)","(475,777)"
,"13,955","34,969"
,"(389,617)","(308,295)"
,"(407,688)","(851,264)"
,"717,066","513,257"
,"(1,417,980)","(103,296)"
,‑,(725)
,"326,678","749,053"
,"(9,405,936)","(5,155,783)"
,"1,736,772","5,842,819"
,"(23,176,501)","(16,573,708)"
,"6,883,499","2,063,251"
,"(4,752,432)","(14,009,573)"
,"5,151,977","3,598,814"
,"(142,185)","(189,603)"
,"151,209","187,014"
,"(2,815)","(74,996)"
,"254,561","326,308"
,"(355,425)","(3,655,189)"
,"213,347","187,832"
,"21,419,783","19,549,085"
,"672,234","612,851"
,"(2,876,777)","(7,732,956)"
,"(343,742)","(1,611,038)"
,"(148,036)","(129,612)"
,"(144,270)","(190,173)"
,"(636,048)","(1,930,823)"
,"212,219","(3,576,272)"
,"7,079,324","10,766,787"
,"10,243","(111,191)"
38,"7,301,786","7,079,324"
