2022,2021
Shs’000,Shs’000
"25,700,946","25,348,830"
"481,316","473,088"
"61,543","47,107"
"83,445","66,349"
"77,188","98,654"
"101,844","88,554"
"36,390","42,898"
"26,542,672","26,165,480"
