2010,Column,2009,Column
,Gross,"Insurer’s Reinsures’
share share
Shs’000 Shs’000",Gross
,Shs’000,,Shs’000
,"567,373","311,360 77,148
173,310 5,555","388,508"
,"148,372",,"178,865"
,"715,745","484,670 82,703","567,373"
