Column,2021,Column,Column,2020,Column
"Gross
revenue","Reinsurance
ceded","Net
revenue","Gross
revenue","Reinsurance
ceded","Net
revenue"
Shs’000,Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
,"(13,968)
(945,244)",,"10,214,496
2,157,815",,
"10,425,537",,"10,411,569",,"(11,507)",
"3,769,641",,"2,824,397",,"(323,120)",
"14,195,178","(959,212)","13,235,966","12,372,311","(334,627)",
,"(998,459)
(1,262,230)
(303,979)
(1,148,629)
(7,934)
(2,142,952)",,"1,007,030
1,778,053
4,690,194
5,237,824
884,376
2,229,831",,
"1,140,077",,"141,618",,"(775,184)",
"1,844,099",,"581,869",,"(1,171,953)",
"4,443,424",,"4,139,445",,"(383,077)",
"5,862,501",,"4,713,872",,"(1,249,091)",
"1,086,369",,"1,078,435",,"(1,881)",
"3,267,384",,"1,124,432",,"(1,138,173)",
"17,643,854","(5,864,183)","11,779,671","15,827,308","(4,719,359)",
"31,839,032","(6,823,395)","25,015,637","28,199,619","(5,053,986)",
,"-
-
-",,"155,560
419,651
46,329",,
"268,375",,"268,375",,-,
"364,378",,"364,378",,-,
"52,105",,"52,105",,-,
"684,858",-,"684,858","621,540",-,
"32,523,890","(6,823,395)","25,700,495","28,821,159","(5,053,986)",
