Column,"Full
retrospective
approach at
transition","Fair
value
approach at
transition",Total,"Full
retrospective
approach at
transition","Fair value
approach
at transition",Total
,Shs’000,Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
CSM as at 1 January,"208,474",-,"208,474","304,906",-,"304,906"
"Changes that relate
to current service
CSM recognised in
profit or loss for the
services provided
Changes that relate to
future service
Contracts initially
recognised in the period
Changes in estimates that
adjust the CSM
Finance expenses from
insurance contracts issued","(63,151)
-
(28,775)","-
-
-","(63,151)
-
(28,775)","(87,812)
-
(45,437)","-
-
-","(87,812)
-
(45,437)"
,"(91,926)
24,474","-
-","(91,926)
24,474","(133,249)
36,817","-
-","(133,249)
36,817"
"Total amounts recognised
in statement of profit or loss","(67,452)",-,"(67,452)","(96,432)",-,"(96,432)"
Other movements,-,-,-,-,,-
CSM as at 31 December,"141,022",-,"141,022","208,474",-,"208,474"
