"(2,581,068)","(632,186)","(3,213,254)","10,640,881","58,957,327","66,384,954"
"1,480,482","152,786","1,633,268","(3,684,634)","20,775,615","18,724,249"
‑,"(325,015)","(325,015)",‑,‑,"(325,015)"
‑,"19,443","19,443",‑,‑,"19,443"
"(1,100,586)","(784,972)","(1,885,558)","6,956,247","79,732,942","84,803,631"
"343,742",624,"344,366","230,532","32,594,454","33,169,352"
‑,"(177,379)","(177,379)",‑,‑,"(177,379)"
‑,"176,135","176,135",‑,‑,"176,135"
"(756,844)","(785,592)","(1,542,436)","7,186,779","112,327,396","117,971,739"
