Group,Column,Company,Column
2017,2016,2017,2016
Shs’000,Shs’000,Shs’000,Shs’000
"117,096","170,545
410,611
33,271
418,644
26,377
41,993
80,568
631,149",558,
"512,336",,-,
"27,425",,-,
"9,681",,-,
"71,263",,-,
"45,913",,-,
"171,368",,"7,471",
"689,864",,"644,789",
"1,644,946","1,813,158","652,818",
