"1,938,453","2,475,711","309,967","350,793"
"104,811","94,444",‑,‑
‑,"5,683",‑,‑
"1,451,997","353,817",‑,‑
"441,503","472,748","32,654","12,986"
"1,558,456","1,849,177","6,249","4,129"
"801,121","1,415,002","801,121","1,415,002"
"6,296,341","6,666,582","1,149,991","1,782,910"
