‑,"1,000,000",‑,"1,000,000"
"1,100,586","1,500,304","510,554","510,554"
"1,100,586","2,500,304","510,554","1,510,554"
‑,"211,320",‑,"211,320"
"(343,742)","(1,611,038)","(45,679)","(1,211,320)"
"756,844","1,100,586","464,875","510,554"
‑,"211,320",‑,"211,320"
"756,844","211,320",-,"211,320"
