2022,2021
Shs’000,Shs’000
"25,683,085","24,381,299"
"2,496,940","2,303,212"
"921,980","1,752,341"
"620,375","586,344"
"1,755,233","1,576,492"
"1,107,404","1,207,241"
"895,747","821,484"
"33,480,764","32,628,413"
