"(979,429",") (975,266)",-,-
"649,813","533,539",-,-
"(4,353,175",") (1,782,775)",-,(257
"(4,682,791",") (2,224,502)",-,(257
,"- (99,263)",-,-
"(4,682,791",") (2,323,765)",-,(257
