Company 2020,Column,Level 1,Level 2,Level 3,Total
Assets,Notes,Shs’000,Shs’000,Shs’000,Shs’000
,,,"-
115,496
-",,
,,"2,829,838",,-,
,,-,,"2,113,295",
,,"3,251,752",,-,
Total assets,,"6,081,590","115,496","2,113,295","8,310,381"
Company 2019,,Level 1,Level 2,Level 3,Total
Assets,,Shs’000,Shs’000,Shs’000,Shs’000
,,,"-
182,121
-",,
,,"4,142,167",,-,
,,-,,"434,209",
,,"4,759,746",,-,
Total assets,,"8,901,913","182,121","434,209","9,518,243"
