2020,Column,Column,2019,Column,Column
"Ordinary
Life",Group life,Total,"Ordinary
life",Group life,Total
Shs’000,Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
"23,668,201","2,812,693","26,480,894","18,776,594","2,552,381",
"(2,498,105)","(1,144,481)
-
163,277
1,516,481","(3,642,586)","(2,121,463)
(2,073,617)
5,080,237
4,006,450","(447,557)",
"(2,238,311)",,"(2,238,311)",,-,
"8,352,004",,"8,515,281",,"(437,084)",
"2,489,815",,"4,006,296",,"1,144,953",
"6,105,404","535,277","6,640,681","4,891,607","260,312",
"29,773,605","3,347,970","33,121,575","23,668,201","2,812,693",
