Column,Group,Column
,2019,2018
,Shs’000,Shs’000
At start of year,"1,301,118","1,076,466"
Loans advanced during the year,"1,438,600","1,212,025"
Surrenders,"1,520","(5,679)"
Loan repayments,"(1,448,168)","(1,154,578)"
Accrued interest at year end,"218,203","172,884"
At end of year,"1,511,273","1,301,118"
