Column,2021,Column,Column,2020,Column
"Insurer’s
share","Reinsurers’
share",Gross,"Insurer’s
share","Reinsurers’
share",Gross
Shs’000,Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
"4,890,570","1,971,794
315,713","6,862,364","3,832,851
1,057,719","1,526,723",
"(215,114)",,"100,599",,"445,071",
"4,675,456","2,287,507","6,962,963","4,890,570","1,971,794",
