Group,Column,Company,Column
2021,2020,2021,2020
Shs’000,Shs’000,Shs ‘000,Shs ‘000
,"700
-",,
-,,-,
"1,019,988",,"1,019,288",
"1,019,988",700,"1,019,288",
700,"681,386
10,085
-
(690,771)",-,
-,,-,
"1,019,288",,"1,019,288",
-,,-,
"1,019,988",700,"1,019,288",
"(31,044)",(700),"(30,344)",
"988,944",-,"988,944",
,"59,277
(58,577)",,
700,,-,
"30,344",,"30,944",
"31,044",700,"30,944",
