"16,525,728","15,992,881","75,000","80,000"
"407,688","851,264",‑,‑
"(717,066)","(513,257)",‑,‑
"220,832","194,840","(25,000)","(5,000)"
"16,437,182","16,525,728","50,000","75,000"
