2024,2023
Shs’000,Shs’000
"5,033,125","3,279,119"
"(134,997)","(9,707)"
"40,499","2,912"
"(94,498)","(6,795)"
"224,606","(114,806)"
"(43,082)","20,000"
"(1,344,627)","347,397"
"(1,163,103)","252,591"
"(1,257,601)","245,796"
"3,775,524","3,524,915"
"3,747,751","3,501,686"
"27,773","23,229"
