"300,680"
"277,509"
"5,672"
-
"(15,899)"
"39,251"
"119,128"
"726,341"
"(24,557)"
"(381,152)"
"202,413"
"(6,397)"
"(1,003)"
"515,645"
"19,514"
"(343,103)"
"(323,589)"
"514,646"
"(89,644)"
"425,002"
"802,588"
"(89,644)"
"712,944"
