"300,680"
"90,204"
"3,837"
"17,146"
"111,187"
"36,202"
"83,702"
"(136,217)"
"(16,313)"
-
"(16,313)"
"(16,313)"
"42,797"
"83,703"
"(136,089)"
"(9,589)"
-
"9,589"
"9,589"
"197,412"
"81,730,854"
2.41
"197,412"
"81,730,854"
2.41
