At start of year,"1,161,426","1,086,677"
,"(192,195)",
Bad debt write offs and credit notes,"(12,872)",148
At end of year,"956,359","1,161,426"
At start of year,"887,522","838,167"
,"(129,668)",
Bad debt write offs and credit notes,"(12,873)",150
At end of year,"744,981","887,522"
