Column,49%,Column
Assets,"800,974","782,982"
,"(414,334)",
,"386,640",
,"189,455",
,"919,502",
Expenses,"(903,015)","(879,671)"
Profit for the year,"16,487","(86,322)"
,"16,487",
Total comprehensive income attributable,,
to non-controlling interest,"(7,356)","(42,298)"
Net cash inflow from operating activities,"4,222","(10,731)"
Net cash outflow from investing activities,"(8,338)",(860)
Net cash outflow,"(4,116)","(11,591)"
