"1,772,460","1,121,469","2,893,929"
,"(288,661)",
"87,053","2,324","89,377"
,"(112,040)",
"(1,192,751)","(668,738)","(1,861,489)"
,"(135,561)",
"(113,648)","(50,714)","(164,362)"
,"(131,921)",
,"27,599",
,"(104,322)",
"50,560",-,"50,560"
,"(104,322)",
"3,515,642","539,198","4,054,840"
,"630,758",
"174,962",860,"175,822"
