"2016 2015
Kshs’000 Kshs’000"
"1,384,161 1,567,405
217,337 139,224
127,826 158,985
109,863 97,119
107,583 189,054
105,966 286,582
89,081 93,863
74,619 72,320
64,820 52,767
63,539 49,773
57,446 34,806
56,703 54,097
35,771 32,304
28,907 47,605
18,412 19,316
17,865 12,744
14,358 19,639
10,150 7,954
4,263 5,636
8,768 15,529
5,918 10,230
2,774 3,236
2,606,130 2,970,188
1,136,841 1,294,002
183,856 213,045
60,767 55,970
2,697 4,388
1,384,161 1,567,405"
