"Property, plant and equipment","155,007","160,063"
,"(12,757)",
Unrealised exchange loss,"(2,148)",(195)
,"(266,257)",
Lease liabilities,"(16,693)","(32,470)"
,"14,057",
Tax losses carried foward,"(185,000)","(153,980)"
,"(313,791)",
