"119,885"
"(31,034)"
"88,851"
"281,912"
"(161,272)"
"120,640"
"3,461"
"53,102"
"(53,102)"
"25,483"
"5,577"
-
"155,161"
"185,230"
"31,105"
"(1,961)"
"214,374"
