2024,Column,Column,Column,Column,Column,2023,Column,Column,Column,Column
Name,"Basic
Pay","Benefits &
allowances","Noncash
benefits",Total,,"Basic
Pay","Benefits &
allowances","Noncash
benefits",Total,
,"KShs
'000",KShs '000,KShs '000,,KShs,"KShs
'000",KShs '000,"KShs
'000",,KShs
,,,,,'000,,,,,'000
Paul Muigai,"22,856","5,199",12,,"28,066","22,119","5,033",12,,"27,164"
