2016
49.00%
"1,635,750"
"748,229"
"( 704,287)"
"( 615,499)"
"41,404"
"1,105,597"
"557,457"
"394,468"
"( 260,238)"
-
"( 260,238)"
"( 127,877)"
-
"22,086"
"( 9,323)"
"44,586"
"13,176"
