"2012
KShs‘000"
"3,328,671
(2,324,055)"
"1,004,616
18,135
( 115,426)
( 169,186)
( 91,582)"
"646,557
( 118,262)"
"528,295
32,496
( 39,843)
( 7,347)"
"520,948
( 157,506)"
"363,442"
"234,889
( 70,467)
563"
"164,985"
"528,427"
