"Leasehold
buildings
KShs’000",Column,"Motor
vehicles
KShs’000",Column,"nstruction
work in
progress
KShs’000"
"396,966
25,192
-
( 2,932)
-","222,790
14,036
824
( 8,419)
-","26,067
3,620
-
(1,248)
83","19,536
3,276
5
( 6,144)
11","52,997
49,109
( 829)
-
-"
"419,226","229,231","28,522","16,684","101,277"
"1,500
7,881
-
-","76,931
25,720
( 8,350)
( 1)","20,681
3,073
( 1,248)
42","14,063
2,444
( 5,984)
4","-
-
-
-"
"9,381","94,300","22,548","10,527",-
"409,845","134,931","5,974","6,157","101,277"
"75,000
-
321,966
-
-","81,237
26,958
114,595
-
-","27,307
-
-
( 1,248)
8","16,496
2,967
-
-
73","199,512
290,046
(436,561)
-
-"
"396,966","222,790","26,067","19,536","52,997"
"-
1,500
-
-","68,337
8,594
-
-","17,462
4,257
( 1,040)
2","11,204
2,989
-
(130)","-
-
-
-"
"1,500","76,931","20,681","14,063",-
"395,466","145,859","5,386","5,473","52,997"
