"Total
KShs’000"
"1,404,648
272,956
( 4,745)
294"
"268,505"
"( 101,250)"
"1,571,903"
"275,559
278"
"275,837"
"( 202,500)
( 75,938)
-"
"( 278,438)"
"1,569,302"
