"2017
KShs‘000"
"2,345,086
(1,680,954)"
"664,132
8,856
( 208,810)
( 349,558)
( 81,338)"
"33,282
( 121,692)
( 288,457)"
"(376,867)
( 533,060)
( 17,018)"
"( 550,078)"
"( 926,945)
264,110"
"( 662,835)"
"(14,772)
(14,772)"
"(677,607)"
"(566,338)
(96,497)"
"(662,835)"
"(568,307)
(109,300)"
"(677,607)"
KShs ( 2.24)
