2009
KShs ‘000
"76,885"
"4,693"
"4,769"
"69,699"
"13,890"
"4,748"
"4,900"
"( 1,741)"
"3,607"
"(46,495)"
-
"146,080"
"61,798"
"207,878"
"22,533"
"230,411"
"547,066"
"164,120"
"61,798"
"4,493"
"230,411"
"308,064"
"202,500,000"
KShs 1.52
