"2019
KShs ‘000
88,889
-"
"88,889"
"4,655
( 7,380)"
"( 2,725)"
"1,289,717
(1,276,285)
( 883)
( 37,834)
( 5,137)
( 30,422)"
"55,742"
"15,871
-"
"71,613"
