Group,Column,Company
"2016
Kshs ‘000","2015
Kshs ‘000","2016
Kshs ‘000"
"1,152,175","1,636,273
170,500
162,671
-
44,261","884,849"
"116,650",,"59,437"
"35,889",,"35,889"
-,,"478,996"
"49,176",,"38,871"
"1,353,890","2,013,705","1,498,042"
