"2016
Kshs‘000"
"3,650,451
(2,846,146)"
"804,305
7,459
( 339,411)
( 345,209)
( 138,763)"
"( 11,619)
( 248,215)
( 271,654)"
"( 531,488)
( 258,851)
( 20,010)"
"( 278,861)"
"( 810,349)
227,747"
"( 582,602)"
"-
-
-"
-
"( 10,976)"
"( 10,976)"
"( 593,578)"
"( 454,725)
( 127,877)"
"( 582,602)"
"( 460,213)
( 133,365)"
"( 593,578)"
Kshs ( 1.80)
