Group,Column,Company
30-Jun-23,,30-Jun-23
KShs’000,,KShs’000
"126,563","126,563
545
2,050,760
(903,532)
(75,852)","126,563"
545,,545
"2,023,209",,"1,390,866"
"(1,423,629)",,"(676,791)"
"(92,123)",,-
"634,565","1,198,484
8,464","841,183"
"(119,554)",,-
"515,011","1,206,948","841,183"
