"2010
KShs’000
445,324
(88,895)"
"356,429"
"-
(176,972)
(1,003)"
"(177,975)"
"1,848,234
(1,822,170)
(61,879)
(121,004)"
"(156,819)"
"21,635
( 63,359)"
"(41,724)"
