"2014
Shs’000"
"797,466"
"(165,363)"
"10,944"
"(162,614)"
"480,433"
"(466,548)"
65
"(14,207)"
-
-
"68,317"
"(412,373)"
"150,000"
"13,945"
"(245,935)"
"(81,990)"
"(13,930)"
"(120,252)"
"(13,930)"
"45,595"
"(88,587)"
